,"464","0","Balance brought down","786","2015-01-02 13:11:03"
,"465","0","Balance brought down","787","2015-01-02 13:11:03"
,"466","0","Balance brought down","788","2015-01-02 13:11:03"
,"468","0","Balance brought down","788","2015-01-02 13:11:03"
,"469","0","Balance brought down","789","2015-01-02 13:11:03"
,"470","0","Balance brought down","789","2015-01-02 13:11:03"
,"471","0","Balance brought down","790","2015-01-02 13:11:03"
,"472","0","Balance brought down","790","2015-01-02 13:11:03"
,"474","0","Balance brought down","2754","2015-01-02 13:11:03"
,"475","0","Balance brought down","790","2015-01-02 13:11:03"
,"476","0","Balance brought down","790","2015-01-02 13:11:03"
,"477","0","Balance brought down","790","2015-01-02 13:11:03"
,"478","0","Balance brought down","790","2015-01-02 13:11:03"
,"479","0","Balance brought down","790","2015-01-02 13:11:03"
,"480","0","Balance brought down","790","2015-01-02 13:11:03"
,"481","0","Balance brought down","790","2015-01-02 13:11:03"
,"482","0","Balance brought down","1310","2015-01-02 13:11:03"
,"483","0","Balance brought down","790","2015-01-02 13:11:03"
,"484","0","Balance brought down","790","2015-01-02 13:11:03"
,"485","0","Balance brought down","790","2015-01-02 13:11:03"
,"486","0","Balance brought down","790","2015-01-02 13:11:03"
,"487","0","Balance brought down","790","2015-01-02 13:11:03"
,"488","0","Balance brought down","790","2015-01-02 13:11:03"
,"489","0","Balance brought down","790","2015-01-02 13:11:03"
,"490","0","Balance brought down","790","2015-01-02 13:11:03"
,"492","0","Balance brought down","790","2015-01-02 13:11:03"
,"493","0","Balance brought down","790","2015-01-02 13:11:03"
,"494","0","Balance brought down","790","2015-01-02 13:11:03"
,"495","0","Balance brought down","2350","2015-01-02 13:11:03"
,"496","0","Balance brought down","790","2015-01-02 13:11:03"
,"497","0","Balance brought down","790","2015-01-02 13:11:03"
,"499","0","Balance brought down","791","2015-01-02 13:11:03"
,"500","0","Balance brought down","791","2015-01-02 13:11:03"
,"501","0","Balance brought down","1912","2015-01-02 13:11:03"
,"502","0","Balance brought down","792","2015-01-02 13:11:03"
,"503","0","Balance brought down","1312","2015-01-02 13:11:03"
,"504","0","Balance brought down","792","2015-01-02 13:11:03"
,"505","0","Balance brought down","1963","2015-01-02 13:11:03"
,"506","0","Balance brought down","793","2015-01-02 13:11:03"
,"507","0","Balance brought down","793","2015-01-02 13:11:03"
,"508","0","Balance brought down","1353","2015-01-02 13:11:03"
,"509","0","Balance brought down","793","2015-01-02 13:11:03"
,"510","0","Balance brought down","794","2015-01-02 13:11:03"
,"511","0","Balance brought down","794","2015-01-02 13:11:03"
,"512","0","Balance brought down","795","2015-01-02 13:11:03"
,"513","0","Balance brought down","1040","2015-01-02 13:11:03"
,"515","0","Balance brought down","6550","2015-01-02 13:11:03"
,"516","0","Balance brought down","2626","2015-01-02 13:11:03"
,"517","0","Balance brought down","1716","2015-01-02 13:11:03"
,"518","0","Balance brought down","7306","2015-01-02 13:11:03"
,"520","0","Balance brought down","1120","2015-01-02 13:11:03"
,"521","0","Balance brought down","1462","2015-01-02 13:11:03"
,"524","0","Balance brought down","3230","2015-01-02 13:11:03"
,"525","0","Balance brought down","9730","2015-01-02 13:11:03"
,"527","0","Balance brought down","4653","2015-01-02 13:11:03"
,"528","0","Balance brought down","2142","2015-01-02 13:11:03"
,"529","0","Balance brought down","4715","2015-01-02 13:11:03"
,"530","0","Balance brought down","3371","2015-01-02 13:11:03"
,"532","0","Balance brought down","3953","2015-01-02 13:11:03"
,"533","0","Balance brought down","1022","2015-01-02 13:11:03"
,"534","0","Balance brought down","3982","2015-01-02 13:11:03"
,"537","0","Balance brought down","4741","2015-01-02 13:11:03"
,"539","0","Balance brought down","3660","2015-01-02 13:11:03"
,"540","0","Balance brought down","796","2015-01-02 13:11:03"
,"541","0","Balance brought down","2457","2015-01-02 13:11:03"
,"542","0","Balance brought down","797","2015-01-02 13:11:03"
,"543","0","Balance brought down","797","2015-01-02 13:11:03"
,"544","0","Balance brought down","798","2015-01-02 13:11:03"
,"545","0","Balance brought down","798","2015-01-02 13:11:03"
,"546","0","Balance brought down","799","2015-01-02 13:11:03"
,"547","0","Balance brought down","799","2015-01-02 13:11:03"
,"548","0","Balance brought down","865","2015-01-02 13:11:03"
,"549","0","Balance brought down","880","2015-01-02 13:11:03"
,"550","0","Balance brought down","800","2015-01-02 13:11:03"
,"551","0","Balance brought down","1307","2015-01-02 13:11:03"
,"552","0","Balance brought down","800","2015-01-02 13:11:03"
,"553","0","Balance brought down","800","2015-01-02 13:11:03"
,"554","0","Balance brought down","800","2015-01-02 13:11:03"
,"555","0","Balance brought down","802","2015-01-02 13:11:03"
,"556","0","Balance brought down","802","2015-01-02 13:11:03"
,"557","0","Balance brought down","802","2015-01-02 13:11:03"
